Data,Category,Ativos,ANR,Falhas,Views,Instalações,Visibility,Total Reviews,Rate,fiveStars,fourStars,threeStars,twoStars,oneStar,total,score,poisition,App,Aquisição de Usuários,Nota Média,Desinstalações,Visualizações,Instalações Unicas,Conversão,AIS
2020-01-13,SHOPPING,320090,1,9,,5546,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3237,3,4266,5107,3028,59.3%,improve 2
2020-01-14,SHOPPING,321020,-,10,,5327,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3096,"2,8",4003,5106,2908,57.0%,improve 2
2020-01-15,SHOPPING,320951,1,9,,5338,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3032,"1,33",4953,4848,2816,58.1%,improve 2
2020-01-16,SHOPPING,321352,2,9,,4833,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2817,"2,33",4067,4618,2624,56.8%,improve 2
2020-01-17,SHOPPING,321713,-,5,,4510,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2580,2,3851,4305,2426,56.4%,improve 2
2020-01-18,SHOPPING,321717,1,-,,3593,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2111,"3,2",3308,3592,1963,54.6%,improve 2
2020-01-19,SHOPPING,321531,-,6,,3222,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",1919,"2,6",3253,3400,1795,52.8%,improve 2
2020-01-20,SHOPPING,322411,-,3,,5085,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2959,1,3788,4805,2742,57.1%,improve 2
2020-01-21,SHOPPING,323097,4,3,,4835,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2839,1,3823,4671,2647,56.7%,improve 2
2020-01-22,SHOPPING,323479,1,1,,4660,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2695,"2,6",3898,4452,2514,56.5%,improve 2
2020-01-23,SHOPPING,323740,-,3,,4400,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2592,"1,5",3782,4334,2411,55.6%,improve 2
2020-01-24,SHOPPING,323922,-,15,,3948,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2398,2,3520,3926,2237,57.0%,improve 2
2020-01-25,SHOPPING,323730,-,5,,3306,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",1949,2,3244,3296,1819,55.2%,improve 2
2020-01-26,SHOPPING,323409,-,2,,2851,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",1752,5,3009,3070,1632,53.2%,improve 2
2020-01-27,SHOPPING,323537,1,12,,4501,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2613,"1,57",4012,4260,2400,56.3%,improve 2
2020-01-28,SHOPPING,323823,1,12,,4423,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2442,"2,33",3827,4186,2264,54.1%,improve 2
2020-01-29,SHOPPING,324286,1,6,,4398,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2499,"2,67",3508,4054,2308,56.9%,improve 2
2020-01-30,SHOPPING,324293,1,7,,3878,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2112,"1,33",3614,3615,1959,54.2%,improve 2
2020-01-31,SHOPPING,324558,1,12,,3718,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2047,"1,86",3080,3567,1929,54.1%,improve 2
2020-02-01,SHOPPING,324723,1,4,,3265,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",1855,"2,33",2895,3179,1698,53.4%,improve 2
2020-02-02,SHOPPING,324556,3,9,,3195,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",1720,2,3108,3065,1619,52.8%,improve 2
2020-02-03,SHOPPING,325199,-,7,,4782,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2561,2,3672,4231,2372,56.1%,improve 2
2020-02-04,SHOPPING,326033,1,6,,4779,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2634,"2,25",3564,4288,2474,57.7%,improve 2
2020-02-05,SHOPPING,327123,1,16,,5303,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2905,"2,63",3714,4577,2694,58.9%,improve 2
2020-02-06,SHOPPING,328196,-,6,,5279,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2782,"1,67",3718,4520,2613,57.8%,improve 2
2020-02-07,SHOPPING,328447,-,12,,4834,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2645,"3,11",4092,4219,2478,58.7%,improve 2
2020-02-08,SHOPPING,328778,4,4,,3782,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2133,2,3180,3640,1984,54.5%,improve 2
2020-02-09,SHOPPING,328570,-,7,,3491,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2035,2,3469,3454,1867,54.1%,improve 2
2020-02-10,SHOPPING,330098,-,17,,5813,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3293,"2,6",3853,5093,3104,60.9%,improve 2
2020-02-11,SHOPPING,331069,-,8,,5508,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3114,"2,45",4049,4875,2923,60.0%,improve 2
2020-02-12,SHOPPING,331629,-,5,,5134,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2904,1,4168,4553,2690,59.1%,improve 2
2020-02-13,SHOPPING,332137,-,5,,4842,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2770,1,3902,4367,2577,59.0%,improve 2
2020-02-14,SHOPPING,332120,1,7,,4090,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2313,"2,14",3847,3818,2132,55.8%,improve 2
2020-02-15,SHOPPING,332203,2,4,,3657,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2111,"1,86",3279,3408,1967,57.7%,improve 2
2020-02-16,SHOPPING,331644,-,5,,3346,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",1915,"2,13",3652,3320,1757,52.9%,improve 2
2020-02-17,SHOPPING,332248,-,6,,4790,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2734,"2,14",3891,4441,2562,57.7%,improve 2
2020-02-18,SHOPPING,332656,-,5,,4661,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2621,"1,63",3778,4340,2424,55.9%,improve 2
2020-02-19,SHOPPING,333273,1,2,,4462,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2482,4,3512,4055,2324,57.3%,improve 2
2020-02-20,SHOPPING,333680,-,6,,4554,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2535,"1,5",3729,4083,2356,57.7%,improve 2
2020-02-21,SHOPPING,333808,3,10,,3783,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2083,"2,6",3255,3506,1970,56.2%,improve 2
2020-02-22,SHOPPING,333381,-,2,,3193,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",1812,2,3309,3029,1679,55.4%,improve 2
2020-02-23,SHOPPING,333018,-,2,,2550,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",1430,"1,5",2680,2616,1319,50.4%,improve 2
2020-02-24,SHOPPING,333337,-,5,,3229,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",1836,3,2752,3258,1683,51.7%,improve 2
2020-02-25,SHOPPING,333190,-,7,,3170,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",1732,2,3043,3143,1605,51.1%,improve 2
2020-02-26,SHOPPING,333284,1,4,,4507,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2490,2,3986,4174,2324,55.7%,improve 2
2020-02-27,SHOPPING,329195,1,10,,17697,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2545,"2,6",20121,4324,2335,54.0%,improve 2
2020-02-28,SHOPPING,333963,2,3,,9215,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2659,"2,5",3813,4224,2411,57.1%,improve 2
2020-02-29,SHOPPING,334797,-,6,,4464,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2266,"2,75",3283,3813,2112,55.4%,improve 2
2020-03-01,SHOPPING,334462,-,4,,3724,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2047,2,3720,3640,1909,52.4%,improve 2
2020-03-02,SHOPPING,335519,-,8,,5164,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2819,"1,67",3727,4446,2651,59.6%,improve 2
2020-03-03,SHOPPING,336377,1,1,,4997,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2711,"1,75",3674,4372,2527,57.8%,improve 2
2020-03-04,SHOPPING,336873,-,9,,4781,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2606,"2,33",3918,4263,2438,57.2%,improve 2
2020-03-05,SHOPPING,337238,1,10,,4913,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2742,"3,57",4130,4396,2549,58.0%,improve 2
2020-03-06,SHOPPING,338185,1,3,,4904,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2622,1,3614,4123,2438,59.1%,improve 2
2020-03-07,SHOPPING,338604,1,4,,3975,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2248,"1,33",3244,3818,2083,54.6%,improve 2
2020-03-08,SHOPPING,338114,1,6,,3411,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",1958,1,3533,3409,1856,54.4%,improve 2
2020-03-09,SHOPPING,339872,-,6,,5567,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3168,"1,56",4154,4986,2941,59.0%,improve 2
2020-03-10,SHOPPING,340210,1,9,,5699,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3206,"2,2",4057,5123,2999,58.5%,improve 2
2020-03-11,SHOPPING,341650,-,6,,5241,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2987,"1,88",4259,4765,2756,57.8%,improve 2
2020-03-12,SHOPPING,341927,-,2,,4765,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2663,"2,9",3962,4474,2473,55.3%,improve 2
2020-03-13,SHOPPING,342506,1,8,,4334,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2444,"1,88",3447,4166,2256,54.2%,improve 2
2020-03-14,SHOPPING,342036,-,11,,3785,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2202,"2,17",3244,3824,2073,54.2%,improve 2
2020-03-15,SHOPPING,341623,-,4,,3639,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2150,"3,33",3680,3839,2016,52.5%,improve 2
2020-03-16,SHOPPING,342109,1,10,,4812,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2804,2,3943,4609,2611,56.7%,improve 2
2020-03-17,SHOPPING,342686,-,8,,5046,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2932,"2,82",4023,4922,2734,55.5%,improve 2
2020-03-18,SHOPPING,343135,-,5,,4638,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2655,"2,08",3894,4548,2466,54.2%,improve 2
2020-03-19,SHOPPING,343310,1,4,,5328,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3260,2,4812,5544,3088,55.7%,improve 2
2020-03-20,SHOPPING,343650,1,6,,5327,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3204,"2,73",4711,5494,2986,54.4%,improve 2
2020-03-21,SHOPPING,343384,-,5,,4089,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2310,"2,77",3879,3952,2173,55.0%,improve 2
2020-03-22,SHOPPING,342372,1,9,,3205,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",1930,"2,2",4002,3592,1847,51.4%,improve 2
2020-03-23,SHOPPING,342712,-,3,,5105,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3141,"1,91",4549,4985,2952,59.2%,improve 2
2020-03-24,SHOPPING,343393,-,12,,5312,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3217,2,4330,5098,3020,59.2%,improve 2
2020-03-25,SHOPPING,344273,1,23,,5736,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3589,"2,22",4513,5520,3370,61.1%,improve 2
2020-03-26,SHOPPING,345122,1,5,,5798,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3523,"1,8",4673,5605,3316,59.2%,improve 2
2020-03-27,SHOPPING,345971,3,11,,5852,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3601,"2,38",4739,5460,3368,61.7%,improve 2
2020-03-28,SHOPPING,345536,-,8,,4110,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2448,"4,67",4249,3963,2263,57.1%,improve 2
2020-03-29,SHOPPING,344788,-,6,,3811,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2301,"3,11",4337,3974,2129,53.6%,improve 2
2020-03-30,SHOPPING,346385,1,18,,7474,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4585,"3,2",5501,6779,4333,63.9%,improve 2
2020-03-31,SHOPPING,348457,2,15,,7800,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4790,"2,07",5413,6914,4535,65.6%,improve 2
2020-04-01,SHOPPING,350530,-,27,,8609,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",5375,"1,54",6063,7789,5109,65.6%,improve 2
2020-04-02,SHOPPING,353088,1,31,,8832,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",5643,"2,53",5921,8033,5310,66.1%,improve 2
2020-04-03,SHOPPING,355560,-,17,,8765,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",5470,"1,5",5837,7990,5187,64.9%,improve 2
2020-04-04,SHOPPING,356594,-,14,,6655,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4246,"1,55",5336,6279,4000,63.7%,improve 2
2020-04-05,SHOPPING,357134,-,7,,6033,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3853,1,5159,5911,3607,61.0%,improve 2
2020-04-06,SHOPPING,362380,-,44,,13612,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",8806,"2,39",8009,12364,8381,67.8%,improve 2
2020-04-07,SHOPPING,366310,-,36,,13732,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",8921,"2,45",9460,12565,8461,67.3%,improve 2
2020-04-08,SHOPPING,369824,1,55,,12331,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",7850,"1,81",8518,11176,7448,66.6%,improve 2
2020-04-09,SHOPPING,372185,1,17,,10234,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",6616,"2,62",7435,9384,6225,66.3%,improve 2
2020-04-10,SHOPPING,372750,-,14,,6712,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4237,"1,74",5790,6786,4007,59.0%,improve 2
2020-04-11,SHOPPING,373623,1,22,,6998,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4352,"1,5",5682,6775,4140,61.1%,improve 2
2020-04-12,SHOPPING,373844,-,11,,5475,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3521,3,5054,5766,3318,57.5%,improve 2
2020-04-13,SHOPPING,378681,2,33,,13554,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",8916,"2,04",8405,12732,8493,66.7%,improve 2
2020-04-14,SHOPPING,382075,3,31,,11839,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",7673,"2,95",8116,11254,7296,64.8%,improve 2
2020-04-15,SHOPPING,384975,1,17,,11693,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",7497,"2,55",8425,11111,7075,63.7%,improve 2
2020-04-16,SHOPPING,386844,-,32,,9750,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",6149,"2,44",7431,9366,5848,62.4%,improve 2
2020-04-17,SHOPPING,388264,3,15,,9060,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",5640,"2,36",7181,8792,5353,60.9%,improve 2
2020-04-18,SHOPPING,388506,2,19,,6439,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4014,"2,67",5887,6903,3748,54.3%,improve 2
2020-04-19,SHOPPING,388271,1,10,,5754,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3624,"2,43",5701,6406,3414,53.3%,improve 2
2020-04-20,SHOPPING,390677,3,25,,9922,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",6206,"2,67",7190,9684,5885,60.8%,improve 2
2020-04-21,SHOPPING,390891,-,23,,7080,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4314,"1,89",6532,7623,4076,53.5%,improve 2
2020-04-22,SHOPPING,392253,-,18,,8791,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",5480,"2,15",6962,8676,5154,59.4%,improve 2
2020-04-23,SHOPPING,392976,1,22,,7350,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4504,"2,56",6350,7487,4238,56.6%,improve 2
2020-04-24,SHOPPING,393266,-,16,,7142,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4295,"1,73",6545,7168,4054,56.6%,improve 2
2020-04-25,SHOPPING,393126,1,17,,5816,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3646,"3,67",5738,6632,3428,51.7%,improve 2
2020-04-26,SHOPPING,393227,-,7,,5663,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3626,3,5389,6847,3403,49.7%,improve 2
2020-04-27,SHOPPING,394626,2,14,,8589,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",5202,"2,5",6747,8814,4920,55.8%,improve 2
2020-04-28,SHOPPING,395616,2,25,,7919,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4763,"2,54",6484,8142,4447,54.6%,improve 2
2020-04-29,SHOPPING,396316,-,13,,7082,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4082,"3,18",6001,7320,3833,52.4%,improve 2
2020-04-30,SHOPPING,397017,1,19,,7155,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4031,"2,6",6049,7318,3770,51.5%,improve 2
2020-05-01,SHOPPING,396765,1,10,,5498,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3288,"2,14",5467,6391,3107,48.6%,improve 2
2020-05-02,SHOPPING,396831,1,14,,5583,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3344,"2,92",5208,6384,3140,49.2%,improve 2
2020-05-03,SHOPPING,396522,-,12,,5202,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3157,"2,18",5323,6456,2931,45.4%,improve 2
2020-05-04,SHOPPING,398431,1,19,,9015,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",5155,"1,62",6574,9292,4905,52.8%,improve 2
2020-05-05,SHOPPING,400434,2,13,,9071,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",5292,"1,76",6579,9072,4951,54.6%,improve 2
2020-05-06,SHOPPING,401542,-,17,,7814,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4311,"1,92",6183,7555,4079,54.0%,improve 2
2020-05-07,SHOPPING,402441,-,24,,7467,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4114,"2,64",6092,7311,3816,52.2%,improve 2
2020-05-08,SHOPPING,403224,1,34,,6914,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3862,3,5743,6888,3571,51.8%,improve 2
2020-05-09,SHOPPING,402973,1,18,,4924,,,,2156,431,421,411,5004,8423,"2,326",200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2866,"2,23",4871,5374,2636,49.1%,improve 2
2020-05-10,SHOPPING,402358,1,10,,3809,,,,2176,431,441,411,4974,8433,"2,339",200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2140,"2,75",4249,4359,1981,45.4%,improve 2
2020-05-11,SHOPPING,403737,1,27,,8195,,,,2175,421,451,401,4993,8441,"2,335",200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4586,"2,65",6362,8160,4318,52.9%,improve 2
2020-05-12,SHOPPING,404334,-,22,,7036,,,,2177,421,451,411,4997,8457,"2,335",200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3939,"1,5",5934,7021,3675,52.3%,improve 2
2020-05-13,SHOPPING,404595,1,18,,6519,,,,2204,430,440,400,4991,8465,"2,346",200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3572,"2,55",5924,6528,3322,50.9%,improve 2
2020-05-14,SHOPPING,405426,2,22,,6412,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3609,"2,5",5874,6553,3376,51.5%,improve 2
2020-05-15,SHOPPING,404436,-,16,,6223,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3303,"2,13",6134,6092,3058,50.2%,improve 2
2020-05-16,SHOPPING,404273,-,15,,5311,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3183,"2,4",5218,6329,2954,46.7%,improve 2
2020-05-17,SHOPPING,403731,-,8,,4833,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3030,1,5160,6141,2823,46.0%,improve 2
2020-05-18,SHOPPING,404063,-,38,,7251,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4291,"3,15",6497,8013,4013,50.1%,improve 2
2020-05-19,SHOPPING,404221,-,23,,7022,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4033,"1,8",6414,7481,3787,50.6%,improve 2
2020-05-20,SHOPPING,404456,-,10,,6866,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3966,"2,25",6262,7656,3717,48.6%,improve 2
2020-05-21,SHOPPING,404269,1,20,,6497,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3827,"2,36",6231,7405,3569,48.2%,improve 2
2020-05-22,SHOPPING,404187,-,22,,5939,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3541,"2,88",5750,6911,3312,47.9%,improve 2
2020-05-23,SHOPPING,403917,-,10,,5555,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3377,3,5539,6836,3180,46.5%,improve 2
2020-05-24,SHOPPING,403441,-,14,,5286,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3417,"2,7",5549,7011,3190,45.5%,improve 2
2020-05-25,SHOPPING,403766,-,23,,7112,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4295,"2,6",6351,8566,4031,47.1%,improve 2
2020-05-26,SHOPPING,404428,2,17,,7382,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4402,"2,29",6250,8412,4133,49.1%,improve 2
2020-05-27,SHOPPING,404856,1,15,,7335,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4316,"2,5",6535,8339,4091,49.1%,improve 2
2020-05-28,SHOPPING,405252,1,17,,6920,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4072,"3,25",6203,7907,3797,48.0%,improve 2
2020-05-29,SHOPPING,405216,1,13,,6300,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3598,"1,54",5944,7043,3349,47.6%,improve 2
2020-05-30,SHOPPING,404425,1,17,,5161,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3025,"1,6",5663,6155,2854,46.4%,improve 2
2020-05-31,SHOPPING,403696,-,17,,4812,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2980,"1,64",5259,6295,2791,44.3%,improve 2
2020-06-01,SHOPPING,403807,-,20,,7025,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",3916,"2,18",6494,7572,3708,49.0%,improve 2
2020-06-02,SHOPPING,404006,2,29,,7374,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",4068,"1,56",6599,7860,3891,49.5%,improve 2
2020-06-03,SHOPPING,403206,2,22,,5544,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2827,"1,83",5922,5393,2605,48.3%,improve 2
2020-06-04,SHOPPING,402722,-,16,,5428,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2593,"1,91",5593,5271,2481,47.1%,improve 2
2020-06-05,SHOPPING,402280,-,26,,5499,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2586,"2,75",5540,5069,2437,48.1%,improve 2
2020-06-06,SHOPPING,401365,-,23,,4016,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",2042,"1,63",4715,4189,1936,46.2%,improve 2
2020-06-07,SHOPPING,400309,1,16,,3620,,,,,,,,,,,200+,"Marisa - Roupas, Lingeries, Sapatos e Acessórios",1910,"2,33",4364,4014,1765,44.0%,improve 2
